Epoch,Train Loss,Train Acc,Val Loss,Val Acc
1,0.07752939065297444,0.0,3.2571830484602184,0.03918495297805643
2,0.07514764581407819,0.06153846153846154,3.2403718365563288,0.03918495297805643
3,0.07101806004842122,0.06976744186046512,3.2180473274654813,0.03918495297805643
4,0.07109353088197254,0.03636363636363636,3.191464980443319,0.03918495297805643
5,0.07158032485416957,0.042735042735042736,3.1361983352237277,0.03918495297805643
